item,itemLabel,startDate,endDate
Q718072,Mohammad Ali Samatar,1976,1981-10
,Omar Haji Mohamed,1981-10,
Q4682153,Aden Abdullahi Nur,1986,1988
Q24529631,Hussein Sheikh Abdirahman,1989,1990
Q24529631,Hussein Sheikh Abdirahman,2008,2008
Q15131027,Mohamed Abdi Mohamed,2009-02-21,2010-11-10
Q4664968,Abdihakim Mohamoud Haji-Faqi,2010-11-12,2011-07-20
Q16730085,Hussein Arab Isse,2011-07-20,2012-11-04
Q4664968,Abdihakim Mohamoud Haji-Faqi,2012-11-04,2014-01-17
Q16732727,Mohamed Sheikh Hassan,2014-01-17,2015-01-27
Q16728578,Abdulkadir Sheikh Dini,2015-01-27,2017-03-21
Q29452535,Abdirashid Abdullahi Mohamed,2017-03-21,2017-10-12
